================ Training Loss (Sat Oct 19 03:26:54 2024) ================
(epoch: 113, iters: 56, time: 0.326, data: 0.001) G_GAN: 0.588 G_L1: 5.741 D_real: 0.265 D_fake: 1.187 
(epoch: 115, iters: 32, time: 0.284, data: 0.003) G_GAN: 1.045 G_L1: 3.076 D_real: 1.182 D_fake: 0.429 
(epoch: 117, iters: 8, time: 0.802, data: 0.008) G_GAN: 1.628 G_L1: 3.089 D_real: 0.464 D_fake: 0.306 
(epoch: 118, iters: 46, time: 0.310, data: 0.009) G_GAN: 1.173 G_L1: 6.762 D_real: 1.091 D_fake: 0.411 
(epoch: 120, iters: 22, time: 0.306, data: 0.005) G_GAN: 1.901 G_L1: 9.120 D_real: 0.409 D_fake: 0.154 
(epoch: 121, iters: 60, time: 0.138, data: 0.005) G_GAN: 0.841 G_L1: 3.487 D_real: 0.464 D_fake: 0.734 
(epoch: 123, iters: 36, time: 0.573, data: 0.003) G_GAN: 1.037 G_L1: 1.863 D_real: 0.838 D_fake: 0.493 
(epoch: 125, iters: 12, time: 0.144, data: 0.003) G_GAN: 1.096 G_L1: 4.670 D_real: 0.769 D_fake: 0.450 
(epoch: 126, iters: 50, time: 0.136, data: 0.001) G_GAN: 0.909 G_L1: 4.503 D_real: 0.769 D_fake: 0.585 
(epoch: 128, iters: 26, time: 0.126, data: 0.003) G_GAN: 1.125 G_L1: 4.645 D_real: 0.076 D_fake: 0.629 
(epoch: 130, iters: 2, time: 1.879, data: 0.003) G_GAN: 0.877 G_L1: 6.269 D_real: 0.300 D_fake: 0.749 
(epoch: 131, iters: 40, time: 0.135, data: 0.001) G_GAN: 1.455 G_L1: 4.920 D_real: 0.653 D_fake: 0.241 
(epoch: 133, iters: 16, time: 0.141, data: 0.004) G_GAN: 0.615 G_L1: 5.502 D_real: 0.486 D_fake: 0.948 
(epoch: 134, iters: 54, time: 0.132, data: 0.004) G_GAN: 0.829 G_L1: 6.711 D_real: 0.494 D_fake: 0.681 
(epoch: 136, iters: 30, time: 0.808, data: 0.003) G_GAN: 0.765 G_L1: 5.227 D_real: 0.273 D_fake: 0.914 
(epoch: 138, iters: 6, time: 0.144, data: 0.004) G_GAN: 1.157 G_L1: 4.482 D_real: 0.874 D_fake: 0.421 
(epoch: 139, iters: 44, time: 0.134, data: 0.003) G_GAN: 0.858 G_L1: 4.027 D_real: 0.580 D_fake: 0.569 
(epoch: 141, iters: 20, time: 0.094, data: 0.003) G_GAN: 0.714 G_L1: 3.144 D_real: 0.379 D_fake: 0.720 
(epoch: 142, iters: 58, time: 0.573, data: 0.004) G_GAN: 1.006 G_L1: 5.676 D_real: 0.782 D_fake: 0.464 
(epoch: 144, iters: 34, time: 0.141, data: 0.003) G_GAN: 0.684 G_L1: 4.220 D_real: 0.489 D_fake: 0.807 
(epoch: 146, iters: 10, time: 0.134, data: 0.004) G_GAN: 0.770 G_L1: 4.127 D_real: 0.413 D_fake: 0.725 
(epoch: 147, iters: 48, time: 0.133, data: 0.002) G_GAN: 0.662 G_L1: 3.226 D_real: 0.380 D_fake: 0.893 
(epoch: 149, iters: 24, time: 0.600, data: 0.003) G_GAN: 0.586 G_L1: 2.353 D_real: 0.320 D_fake: 0.906 
(epoch: 150, iters: 62, time: 0.126, data: 0.003) G_GAN: 0.782 G_L1: 5.205 D_real: 0.740 D_fake: 0.648 
(epoch: 152, iters: 38, time: 0.121, data: 0.407) G_GAN: 1.093 G_L1: 4.818 D_real: 0.934 D_fake: 0.381 
(epoch: 154, iters: 14, time: 0.134, data: 0.003) G_GAN: 0.898 G_L1: 5.033 D_real: 0.985 D_fake: 0.512 
(epoch: 155, iters: 52, time: 0.819, data: 0.002) G_GAN: 0.704 G_L1: 2.052 D_real: 0.443 D_fake: 0.775 
(epoch: 157, iters: 28, time: 0.142, data: 0.003) G_GAN: 0.944 G_L1: 4.016 D_real: 0.908 D_fake: 0.448 
(epoch: 159, iters: 4, time: 0.116, data: 0.004) G_GAN: 0.856 G_L1: 3.444 D_real: 0.551 D_fake: 0.638 
